freq,p_adj,unit,product,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,RI,PCH_PRE,206000,EU27_2020	: 	-3.43 	-1.17 	2.07 	0.03 p	-0.03 p	11.56 	19.51 	: 
A,RI,PCH_PRE,206000,EU28	: 	-3.49 	-0.46 	2.49 	-0.07 p	: 	: 	: 	: 
A,RI,PCH_PRE,206000,FI	: 	-3.27 	-1.31 	6.12 	1.40 	-7.47 	9.99 	29.89 	: 
A,RI,PCH_PRE,206000,FR	: 	-4.28 	-1.37 	0.16 	1.50 	0.11 	8.89 	17.92 	: 
A,RI,PCH_PRE,206000,HR	: 	-3.65 	-5.29 	3.46 	-4.72 	0.11 	25.18 	18.31 	: 
A,RI,PCH_PRE,206000,HU	: 	-1.84 	-4.80 	2.73 	-0.45 	-1.23 	20.24 	27.21 	: 
A,RI,PCH_PRE,206000,IE	: 	0.21 	0.25 	5.81 	2.08 	-1.36 	7.77 	19.76 	: 
A,RI,PCH_PRE,206000,IT	: 	-0.50 	-0.29 	3.16 	-1.53 	1.25 	13.50 	14.25 	: 
A,RI,PCH_PRE,206000,LT	: 	-9.33 	-4.59 	3.18 	4.46 	2.32 	3.74 	9.39 	: 
A,RI,PCH_PRE,206000,LU	: 	-2.09 	-1.90 	2.95 	-2.49 	1.88 	8.85 	16.09 	: 
A,RI,PCH_PRE,206000,LV	: 	-3.95 	-4.73 	1.48 	-2.32 	0.17 	8.74 	25.65 	: 
A,RI,PCH_PRE,206000,MT	: 	-1.67 	-0.35 	0.71 	0.37 	-0.29 	13.48 	6.15 	: 
A,RI,PCH_PRE,206000,NL	: 	-4.31 	1.92 	1.51 	-1.56 	-0.43 	11.40 	17.52 	: 
A,RI,PCH_PRE,206000,PL	: 	-0.46 	-0.84 	1.34 	1.58 	-2.11 	4.65 	13.46 	: 
A,RI,PCH_PRE,206000,PT	: 	-1.83 	-5.52 	-1.09 	0.76 	0.92 	18.57 	25.07 	: 
A,RI,PCH_PRE,206000,RO	: 	-10.74 	7.92 	7.71 	-5.80 	6.69 	22.08 	23.51 	: 
A,RI,PCH_PRE,206000,SE	: 	-3.80 	-0.11 	10.28 	0.34 	-5.81 	7.80 	26.14 	: 
A,RI,PCH_PRE,206000,SI	: 	1.32 	-3.48 	1.31 	-0.40 	0.09 	11.72 	20.42 	: 
A,RI,PCH_PRE,206000,SK	: 	-2.41 	-3.19 	5.58 	0.13 	-7.54 	11.51 	28.04 	: 
A,RI,PCH_PRE,206000,UK	: 	-3.96 	5.29 	5.68 	-0.80 	: 	: 	: 	: 
A,RI,PCH_PRE,206100,AT	: 	-9.28 	-2.29 	5.84 	-5.05 	2.04 	21.01 	24.28 	: 
A,RI,PCH_PRE,206100,BE	: 	-2.92 	-17.18 	-8.32 	-5.40 	6.81 	14.97 	0.86 	: 
A,RI,PCH_PRE,206100,BG	: 	0.22 	-1.77 	-1.67 	-2.78 	4.00 	17.14 	13.13 	: 
A,RI,PCH_PRE,206100,CY	: 	-10.40 	1.08 	-4.78 	4.21 	1.25 	19.18 	19.94 	: 
A,RI,PCH_PRE,206100,CZ	: 	-8.04 	9.06 	-4.94 	0.51 	-4.45 	-1.79 	7.08 	: 
A,RI,PCH_PRE,206100,DE	: 	-13.35 	-0.87 	5.90 	-0.28 	0.45 	14.47 	28.91 	: 
A,RI,PCH_PRE,206100,DK	: 	-1.20 	-2.92 	3.37 	2.39 	-1.51 	9.83 	19.41 	: 
A,RI,PCH_PRE,206100,EE	: 	-6.07 	-1.27 	7.87 	-3.99 	-1.78 	13.74 	21.41 	: 
A,RI,PCH_PRE,206100,EL	: 	-0.61 	-2.16 	-0.58 	-0.40 	2.06 	8.61 	16.19 	: 
A,RI,PCH_PRE,206100,ES	: 	0.24 	-2.00 	5.57 	1.45 	-2.96 	6.50 	19.99 	: 
A,RI,PCH_PRE,206100,EU27_2020	: 	-2.84 	-0.14 	4.82 e	-1.31 p	-0.10 e	13.96 	21.83 	: 
A,RI,PCH_PRE,206100,EU28	: 	-2.65 	0.87 	5.31 e	-1.39 p	: 	: 	: 	: 
A,RI,PCH_PRE,206100,FI	: 	-4.63 	2.90 	24.71 	2.24 	-16.11 	21.33 	63.12 	: 
A,RI,PCH_PRE,206100,FR	: 	-2.97 	-0.09 	2.70 	-1.15 	1.79 	9.71 	17.76 	: 
A,RI,PCH_PRE,206100,HR	: 	-4.10 	-6.26 	5.26 	-6.30 	0.87 	33.27 	18.39 	: 
A,RI,PCH_PRE,206100,HU	: 	-0.75 	-5.17 	4.09 	-1.54 	1.04 	29.87 	36.37 	: 
A,RI,PCH_PRE,206100,IE	: 	-2.69 	3.18 	10.46 	2.24 	-3.20 	12.70 	25.62 	: 
A,RI,PCH_PRE,206100,IT	: 	1.20 	4.47 	9.63 	-5.78 	0.02 	17.10 	27.89 	: 
A,RI,PCH_PRE,206100,LT	: 	-8.01 	-5.01 	12.55 	-1.25 	1.00 	7.22 	15.98 	: 
A,RI,PCH_PRE,206100,LU	: 	-2.87 	-1.28 	0.89 	-2.38 	1.21 	12.47 	18.62 	: 
A,RI,PCH_PRE,206100,LV	: 	-3.95 	-4.73 	1.48 	-2.32 	0.17 	8.74 	25.65 	: 
A,RI,PCH_PRE,206100,MT	: 	4.89 	-3.32 	-2.96 	-1.50 	0.49 	-1.96 	-5.32 	: 
A,RI,PCH_PRE,206100,NL	: 	-3.31 	0.16 	4.24 	-0.36 	5.59 	9.15 	14.94 	: 
A,RI,PCH_PRE,206100,PL	: 	3.39 	-0.33 	4.66 	6.58 	-5.01 	6.25 	15.79 	: 
A,RI,PCH_PRE,206100,PT	: 	4.51 	-4.42 	-5.57 	-1.37 	0.20 	14.65 	42.26 	: 
A,RI,PCH_PRE,206100,RO	: 	-13.13 	11.21 	5.64 	-6.31 	8.58 	25.45 	25.15 	: 
A,RI,PCH_PRE,206100,SE	: 	0.16 	1.66 	16.31 	-3.35 	-14.29 	0.55 	17.14 	: 
A,RI,PCH_PRE,206100,SI	: 	0.85 	-3.51 	0.96 	1.65 	0.76 	19.02 	23.69 	: 
A,RI,PCH_PRE,206100,SK	: 	-5.34 	-0.77 	9.12 	2.67 	-11.12 	17.69 	34.28 	: 
A,RI,PCH_PRE,206100,UK	: 	-1.42 	7.19 	8.16 	-1.81 	: 	: 	: 	: 
A,RI,PCH_PRE,206110,AT	: 	-7.50 	-2.49 	14.86 	0.70 	-8.18 	35.91 	35.40 	: 
A,RI,PCH_PRE,206110,BE	: 	-0.53 	-26.96 	-22.14 	0.42 	10.75 	11.68 	4.29 	: 
A,RI,PCH_PRE,206110,BG	: 	2.76 	1.85 	-2.19 	0.03 	0.08 	18.21 	20.37 	: 
A,RI,PCH_PRE,206110,CY	: 	-15.75 	2.25 	-3.58 	4.10 	1.11 	17.09 	27.33 	: 
A,RI,PCH_PRE,206110,CZ	: 	-8.24 	9.93 	-4.92 	0.78 	-5.00 	-2.08 	7.50 	: 
A,RI,PCH_PRE,206110,DE	: 	-10.36 	3.80 	10.37 	1.90 	-4.80 	20.05 	34.40 	: 
A,RI,PCH_PRE,206110,DK	: 	-7.68 	2.10 	10.19 	4.72 	-8.08 	22.55 	35.91 	: 
A,RI,PCH_PRE,206110,EE	: 	-9.86 	-2.41 	15.62 	-3.12 	-6.86 	16.02 	33.34 	: 
A,RI,PCH_PRE,206110,EL	: 	0.97 	-0.68 	-1.97 	-0.19 	1.32 	12.93 	20.51 	: 
A,RI,PCH_PRE,206110,ES	: 	-3.17 	-1.39 	2.24 	1.10 	3.16 	20.93 	30.54 	: 
A,RI,PCH_PRE,206110,EU27_2020	: 	-4.43 	1.56 	4.15 e	-0.13 p	-0.20 p	21.93 	29.31 	: 
A,RI,PCH_PRE,206110,EU28	: 	-4.25 	3.24 	4.74 e	-0.83 p	: 	: 	: 	: 
A,RI,PCH_PRE,206110,FI	: 	-4.63 	2.90 	24.71 	2.24 	-16.11 	21.33 	63.12 	: 
A,RI,PCH_PRE,206110,FR	: 	-2.67 	0.58 	0.96 	3.74 	0.65 	14.95 	21.60 	: 
A,RI,PCH_PRE,206110,HR	: 	0.31 	0.40 	2.66 	-3.90 	0.85 	37.69 	35.57 	: 
A,RI,PCH_PRE,206110,HU	: 	-0.05 	-5.24 	6.74 	-0.78 	0.88 	35.07 	42.15 	: 
A,RI,PCH_PRE,206110,IE	: 	-3.00 	5.40 	14.53 	4.05 	-6.09 	13.68 	31.31 	: 
A,RI,PCH_PRE,206110,IT	: 	2.80 	-0.42 	2.83 	-2.70 	0.67 	22.39 	27.96 	: 
A,RI,PCH_PRE,206110,LT	: 	-9.04 	-3.36 	18.46 	2.35 	-1.92 	4.62 	23.77 	: 
A,RI,PCH_PRE,206110,LU	: 	-6.04 	0.53 	11.34 	-6.65 	-2.20 	30.35 	29.67 	: 
A,RI,PCH_PRE,206110,LV	: 	-3.95 	-4.73 	1.48 	-2.32 	0.17 	8.74 	25.65 	: 
A,RI,PCH_PRE,206110,NL	: 	-9.20 	5.79 	10.05 	-4.13 	3.60 	23.32 	22.47 	: 
A,RI,PCH_PRE,206110,PL	: 	5.61 	-0.40 	5.26 	9.79 	-6.85 	9.35 	21.82 	: 
A,RI,PCH_PRE,206110,PT	: 	-2.55 	-0.32 	5.86 	-1.17 	7.79 	29.62 	16.57 	: 
A,RI,PCH_PRE,206110,RO	: 	-13.65 	12.33 	4.45 	-6.81 	9.45 	26.63 	25.37 	: 
A,RI,PCH_PRE,206110,SE	: 	-6.27 	3.56 	23.87 	-2.78 	-2.08 	15.68 	46.95 	: 
A,RI,PCH_PRE,206110,SI	: 	2.81 	-3.80 	2.60 	2.08 	-2.15 	21.86 	29.48 	: 
A,RI,PCH_PRE,206110,SK	: 	-5.48 	-0.75 	9.41 	2.71 	-11.28 	17.93 	34.60 	: 
A,RI,PCH_PRE,206110,UK	: 	-2.36 	20.63 	9.87 	-6.59 	: 	: 	: 	: 
A,RI,PCH_PRE,206120,AT	: 	-7.40 	-2.18 	2.74 	-10.21 	7.45 	15.00 	21.02 	: 
A,RI,PCH_PRE,206120,BE	: 	-0.53 	-26.96 	-23.60 	4.95 	17.07 	13.35 	11.89 	: 
A,RI,PCH_PRE,206120,BG	: 	-4.34 	-6.72 	-0.38 	-5.61 	4.85 	26.55 	4.56 	: 
A,RI,PCH_PRE,206120,CY	: 	-3.42 	0.92 	-7.49 	4.15 	1.11 	25.40 	13.96 	: 
A,RI,PCH_PRE,206120,DE	: 	-14.94 	-3.62 	3.10 	-1.87 	4.16 	10.98 	24.95 	: 
A,RI,PCH_PRE,206120,DK	: 	3.15 	-2.93 	-3.02 	-1.35 	3.19 	3.53 	5.16 	: 
A,RI,PCH_PRE,206120,EE	: 	-3.35 	-1.47 	6.31 	-0.83 	9.93 	20.18 	10.92 	: 
A,RI,PCH_PRE,206120,EL	: 	0.23 	0.96 	-0.44 	-3.57 	-1.99 	7.52 	8.54 	: 
A,RI,PCH_PRE,206120,ES	: 	-6.28 	-6.40 	4.79 	-6.09 	6.91 	21.17 	13.54 	: 
A,RI,PCH_PRE,206120,EU27_2020	: 	-6.61 	-4.57 	1.89 e	-3.74 p	5.03 p	13.97 	14.62 	: 
A,RI,PCH_PRE,206120,EU28	: 	-5.18 	-4.46 	3.54 e	-4.89 p	: 	: 	: 	: 
A,RI,PCH_PRE,206120,FR	: 	-6.80 	-3.75 	4.57 	-4.77 	6.36 	13.97 	20.41 	: 
A,RI,PCH_PRE,206120,HR	: 	-11.77 	-10.06 	-3.23 	2.29 	9.01 	22.47 	-3.90 	: 
A,RI,PCH_PRE,206120,HU	: 	-2.14 	-5.30 	-1.92 	-3.51 	1.27 	16.05 	18.28 	: 
A,RI,PCH_PRE,206120,IE	: 	-2.67 	-2.10 	2.07 	-5.43 	3.51 	15.48 	11.31 	: 
A,RI,PCH_PRE,206120,IT	: 	-8.01 	2.27 	-0.96 	-4.63 	3.14 	18.05 	1.82 	: 
A,RI,PCH_PRE,206120,LT	: 	-7.05 	-7.20 	3.65 	-9.36 	7.42 	14.63 	2.36 	: 
A,RI,PCH_PRE,206120,LU	: 	-2.81 	-6.93 	3.16 	-9.06 	7.55 	5.71 	18.15 	: 
A,RI,PCH_PRE,206120,NL	: 	-7.40 	-7.56 	9.09 	-12.23 	12.58 	17.85 	15.04 	: 
A,RI,PCH_PRE,206120,PL	: 	-2.09 	-0.59 	0.06 	3.50 	-5.26 	11.58 	17.22 	: 
A,RI,PCH_PRE,206120,PT	: 	-9.36 	-3.83 	7.22 	-1.41 	9.68 	13.49 	: c	: 
A,RI,PCH_PRE,206120,RO	: 	2.37 	-16.92 	46.07 	5.98 	-10.19 	-5.09 	17.45 	: 
A,RI,PCH_PRE,206120,SE	: 	-3.10 	-3.23 	12.00 	-6.86 	2.96 	29.94 	17.56 	: 
A,RI,PCH_PRE,206120,SK	: 	3.06 	-3.03 	7.69 	-1.52 	-4.36 	-0.99 	24.70 	: 
A,RI,PCH_PRE,206120,UK	: 	1.20 	-4.00 	10.24 	-9.21 	: 	: 	: 	: 
A,RI,PCH_PRE,206130,BG	: 	5.39 	-5.07 	-5.00 	-6.10 	2.38 	0.33 	-11.69 	: 
A,RI,PCH_PRE,206130,CY	: 	-1.36 	0.72 	-2.75 	7.31 	1.11 	-1.47 	0.58 	: 
A,RI,PCH_PRE,206130,CZ	: 	-5.66 	1.58 	-5.28 	-2.20 	0.21 	0.59 	4.30 	: 
A,RI,PCH_PRE,206130,DK	: 	3.14 	-12.77 	2.58 	6.88 	-0.14 	-2.78 	8.10 	: 
A,RI,PCH_PRE,206130,EE	: 	-0.67 	0.90 	-4.37 	-8.29 	-0.55 	2.96 	5.28 	: 
A,RI,PCH_PRE,206130,EU27_2020	: 	1.18 	-4.94 	-2.81 	2.84 	4.70 	4.42 	14.59 	: 
A,RI,PCH_PRE,206130,EU28	: 	1.15 	-4.90 	-2.80 	3.02 	: 	: 	: 	: 
A,RI,PCH_PRE,206130,IE	: 	-3.53 	0.57 	3.11 	1.83 	1.10 	2.02 	16.98 	: 
A,RI,PCH_PRE,206130,IT	: 	0.20 	0.98 	-6.67 	0.25 	9.73 	10.38 	20.50 	: 
A,RI,PCH_PRE,206130,LT	: 	-1.19 	-10.10 	1.78 	4.37 	1.95 	-6.18 	9.07 	: 
A,RI,PCH_PRE,206130,LU	: 	-6.13 	1.69 	-9.70 	1.44 	7.82 	17.82 	17.49 	: 
A,RI,PCH_PRE,206130,NL	: 	-1.91 	20.54 	-12.41 	-1.24 	1.27 	33.24 	0.96 	: 
A,RI,PCH_PRE,206130,RO	: 	2.37 	-5.74 	5.78 	-6.32 	8.58 	25.45 	24.98 	: 
A,RI,PCH_PRE,206130,SI	: 	-0.71 	0.60 	-4.26 	-3.43 	2.95 	9.17 	22.73 	: 
A,RI,PCH_PRE,206130,SK	: 	0.48 	-1.37 	1.23 	-1.76 	6.15 	-7.70 	-9.84 	: 
A,RI,PCH_PRE,206130,UK	: 	-0.70 	-2.61 	-2.36 	12.42 	: 	: 	: 	: 
A,RI,PCH_PRE,206190,AT	: 	-15.22 	-2.52 	5.73 	3.35 	-0.66 	22.72 	20.80 	: 
A,RI,PCH_PRE,206190,BE	: 	-5.94 	-4.09 	6.62 	-11.48 	0.49 	17.28 	-6.33 	: 
A,RI,PCH_PRE,206190,BG	: 	3.16 	-1.27 	-2.37 	-4.31 	11.55 	0.93 	12.74 	: 
A,RI,PCH_PRE,206190,CY	: 	-6.10 	-6.11 	-0.94 	3.43 	3.11 	16.19 	5.79 	: 
A,RI,PCH_PRE,206190,DK	: 	1.61 	0.89 	0.11 	-5.88 	13.96 	5.27 	9.22 	: 
A,RI,PCH_PRE,206190,EL	: 	-2.75 	-4.39 	1.37 	-0.46 	3.37 	2.88 	10.37 	: 
A,RI,PCH_PRE,206190,ES	: 	4.96 	-0.31 	7.25 	4.79 	-8.91 	-6.06 	17.35 	: 
A,RI,PCH_PRE,206190,EU27_2020	: 	-0.23 	2.33 	9.10 e	-4.16 p	-1.46 e	9.96 	17.37 	: 
A,RI,PCH_PRE,206190,EU28	: 	-0.83 	3.77 	8.34 e	-1.76 p	: 	: 	: 	: 
A,RI,PCH_PRE,206190,FR	: 	-0.24 	2.16 	2.30 	-1.04 	-0.67 	4.12 	13.56 	: 
A,RI,PCH_PRE,206190,HR	: 	-5.72 	-13.72 	14.08 	-13.76 	-3.50 	32.23 	0.14 	: 
A,RI,PCH_PRE,206190,HU	: 	-1.24 	-3.01 	-3.52 	0.05 	-1.06 	6.16 	46.41 	: 
A,RI,PCH_PRE,206190,IE	: 	1.30 	-0.88 	-2.83 	4.87 	11.27 	: c	: c	: 
A,RI,PCH_PRE,206190,IT	: 	1.20 	9.25 	19.92 	-9.01 	-3.19 	15.79 	31.76 	: 
A,RI,PCH_PRE,206190,LT	: 	-13.01 	18.30 	9.17 	39.28 	-0.15 	-26.87 	-5.41 	: 
A,RI,PCH_PRE,206190,LU	: 	-0.83 	1.78 	0.77 	2.51 	-4.52 	11.34 	16.33 	: 
A,RI,PCH_PRE,206190,LV	: 	-3.95 	-4.73 	1.48 	-2.32 	0.17 	8.74 	25.65 	: 
A,RI,PCH_PRE,206190,MT	: 	4.89 	-3.32 	-2.96 	-1.50 	0.49 	-1.96 	-5.32 	: 
A,RI,PCH_PRE,206190,NL	: 	2.69 	-0.79 	-1.00 	7.14 	4.61 	-3.47 	8.91 	: 
A,RI,PCH_PRE,206190,PL	: 	0.84 	-0.18 	4.46 	1.77 	-1.66 	0.15 	4.38 	: 
A,RI,PCH_PRE,206190,PT	: 	6.63 	-5.00 	-7.99 	-1.40 	-1.75 	12.21 	49.34 	: 
A,RI,PCH_PRE,206190,RO	: 	-13.56 	11.62 	5.78 	-6.32 	8.58 	25.45 	24.98 	: 
A,RI,PCH_PRE,206190,SE	: 	1.15 	1.44 	15.34 	-3.51 	-16.27 	-2.30 	10.84 	: 
A,RI,PCH_PRE,206190,SI	: 	-3.04 	-5.51 	0.28 	3.98 	7.27 	18.03 	9.48 	: 
A,RI,PCH_PRE,206190,SK	: 	7.61 	-2.06 	-13.35 	0.00 	1.92 	-0.70 	4.39 	: 
A,RI,PCH_PRE,206190,UK	: 	-2.92 	8.87 	5.79 	6.48 	: 	: 	: 	: 
A,RI,PCH_PRE,206200,AT	: 	-4.33 	-3.29 	2.54 	-2.35 	-2.17 	11.57 	26.29 	: 
A,RI,PCH_PRE,206200,BE	: 	-5.80 	1.39 	2.01 	2.38 	2.79 	13.05 	21.28 	: 
A,RI,PCH_PRE,206200,BG	: 	3.77 	-2.14 	-1.70 	1.04 	-1.39 	5.69 	12.52 	: 
A,RI,PCH_PRE,206200,CY	: 	-1.35 	-2.73 	-6.77 	1.58 	2.26 	6.51 	21.89 	: 
A,RI,PCH_PRE,206200,CZ	: 	-4.27 	-5.27 	-1.69 	-1.15 	-1.50 	2.69 	: c	: 
A,RI,PCH_PRE,206200,DE	: 	-5.28 	-2.49 	2.96 	-0.33 	-0.98 	13.08 	26.76 	: 
A,RI,PCH_PRE,206200,DK	: 	-3.36 	-3.24 	1.21 	0.79 	2.38 	3.94 	23.45 	: 
A,RI,PCH_PRE,206200,EE	: 	-3.86 	-2.90 	-1.10 	1.94 	-0.07 	3.99 	12.21 	: 
A,RI,PCH_PRE,206200,EL	: 	-1.81 	-3.09 	-0.62 	-0.44 	0.95 	7.08 	8.85 	: 
A,RI,PCH_PRE,206200,ES	: 	-3.77 	-3.73 	0.27 	0.06 	0.96 	11.71 	22.03 	: 
A,RI,PCH_PRE,206200,EU27_2020	: 	-3.44 	-1.47 	1.44 	0.49 p	-0.17 p	10.55 	18.84 	: 
A,RI,PCH_PRE,206200,EU28	: 	-3.60 	-0.91 	1.75 	0.41 p	: 	: 	: 	: 
A,RI,PCH_PRE,206200,FI	: 	-3.20 	-1.53 	5.12 	1.35 	-6.91 	9.33 	27.73 	: 
A,RI,PCH_PRE,206200,FR	: 	-4.53 	-1.62 	-0.34 	2.03 	-0.19 	8.69 	17.95 	: 
A,RI,PCH_PRE,206200,HR	: 	-2.79 	-3.38 	0.02 	-1.53 	-1.34 	9.41 	18.13 	: 
A,RI,PCH_PRE,206200,HU	: 	-2.64 	-4.52 	1.84 	0.36 	-2.80 	13.33 	19.96 	: 
A,RI,PCH_PRE,206200,IE	: 	0.35 	0.11 	5.59 	2.06 	-1.27 	7.51 	19.44 	: 
A,RI,PCH_PRE,206200,IT	: 	-1.00 	-1.68 	1.13 	-0.09 	1.58 	12.49 	9.71 	: 
A,RI,PCH_PRE,206200,LT	: 	-9.61 	-4.49 	1.08 	5.88 	2.64 	2.94 	7.82 	: 
A,RI,PCH_PRE,206200,LU	: 	-1.75 	-2.17 	3.84 	-2.53 	2.15 	7.34 	14.99 	: 
A,RI,PCH_PRE,206200,LV	: 	-3.95 	-4.73 	1.48 	-2.32 	0.17 	8.74 	25.65 	: 
A,RI,PCH_PRE,206200,MT	: 	-2.56 	0.09 	1.23 	0.61 	-0.39 	15.56 	7.44 	: 
A,RI,PCH_PRE,206200,NL	: 	-4.41 	2.13 	1.21 	-1.65 	-0.91 	11.61 	17.69 	: 
A,RI,PCH_PRE,206200,PL	: 	-0.59 	-0.86 	1.22 	1.41 	-2.00 	4.58 	13.37 	: 
A,RI,PCH_PRE,206200,PT	: 	-2.02 	-5.56 	-0.94 	0.83 	0.94 	18.70 	24.58 	: 
A,RI,PCH_PRE,206200,RO	: 	-5.16 	0.83 	12.63 	-4.68 	2.57 	14.28 	19.35 	: 
A,RI,PCH_PRE,206200,SE	: 	-5.58 	-1.00 	7.26 	2.22 	-1.28 	10.92 	29.91 	: 
A,RI,PCH_PRE,206200,SI	: 	1.37 	-3.47 	1.36 	-0.65 	0.02 	10.84 	19.99 	: 
A,RI,PCH_PRE,206200,SK	: 	-0.77 	-4.44 	3.40 	-1.48 	-5.14 	7.63 	23.73 	: 
A,RI,PCH_PRE,206200,UK	: 	-5.12 	4.39 	4.48 	-0.29 	: 	: 	: 	: 
A,RI,PCH_PRE,206210,AT	: 	-1.06 	-2.47 	-8.86 	0.76 	-2.21 	9.22 	13.18 	: 
A,RI,PCH_PRE,206210,BE	: 	-1.72 	13.11 	-7.96 	4.25 	5.53 	8.44 	32.43 	: 
A,RI,PCH_PRE,206210,BG	: 	4.18 	5.27 	-3.81 	0.77 	13.76 	-4.21 	15.75 	: 
A,RI,PCH_PRE,206210,CY	: 	-8.16 	-4.30 	-3.04 	1.77 	8.77 	16.24 	23.26 	: 
A,RI,PCH_PRE,206210,DK	: 	-3.51 	-3.38 	0.88 	1.32 	1.10 	8.13 	20.76 	: 
A,RI,PCH_PRE,206210,EE	: 	-1.60 	-4.88 	-6.34 	2.80 	2.50 	-1.51 	7.52 	: 
A,RI,PCH_PRE,206210,EL	: 	-1.38 	-3.63 	-1.17 	0.15 	1.91 	6.01 	8.50 	: 
A,RI,PCH_PRE,206210,ES	: 	-1.26 	-4.98 	1.07 	-0.16 	-0.17 	10.72 	22.36 	: 
A,RI,PCH_PRE,206210,EU27_2020	: 	-2.74 	1.41 	-2.26 	1.07 p	0.29 e	10.25 	14.93 	: 
A,RI,PCH_PRE,206210,EU28	: 	-2.73 	1.51 	-2.14 	1.09 p	: 	: 	: 	: 
A,RI,PCH_PRE,206210,FI	: 	-1.58 	0.04 	3.06 	1.44 	-6.13 	6.89 	22.20 	: 
A,RI,PCH_PRE,206210,FR	: 	-3.99 	1.41 	-3.37 	3.97 	2.38 	8.70 	20.27 	: 
A,RI,PCH_PRE,206210,HR	: 	23.04 	5.96 	-14.47 	-3.72 	0.99 	9.93 	13.81 	: 
A,RI,PCH_PRE,206210,HU	: 	1.05 	-2.13 	2.52 	-1.59 	-0.34 	12.88 	10.58 	: 
A,RI,PCH_PRE,206210,IE	: 	1.79 	-2.09 	6.61 	1.84 	-0.63 	7.49 	18.96 	: 
A,RI,PCH_PRE,206210,IT	: 	-2.30 	-1.48 	-0.36 	-0.17 	0.09 	11.81 	8.94 	: 
A,RI,PCH_PRE,206210,LT	: 	-9.11 	29.35 	0.75 	49.85 	-57.47 	8.70 	11.25 	: 
A,RI,PCH_PRE,206210,LU	: 	-1.80 	-2.17 	4.32 	0.34 	0.17 	13.99 	13.27 	: 
A,RI,PCH_PRE,206210,NL	: 	-4.70 	11.04 	-9.09 	2.11 	-0.63 	9.83 	6.75 	: 
A,RI,PCH_PRE,206210,PL	: 	-0.57 	-0.19 	3.58 	2.23 	-2.40 	5.27 	14.48 	: 
A,RI,PCH_PRE,206210,PT	: 	-3.37 	4.95 	0.14 	0.75 	0.95 	13.26 	15.19 	: 
A,RI,PCH_PRE,206210,RO	: 	-59.83 	9.56 	199.68 	-8.03 	-2.28 	16.34 	1.12 	: 
A,RI,PCH_PRE,206210,SE	: 	-5.18 	-1.01 	9.45 	2.13 	-2.86 	9.04 	30.02 	: 
A,RI,PCH_PRE,206210,SI	: 	-1.90 	-4.89 	2.82 	1.78 	-1.29 	9.06 	14.51 	: 
A,RI,PCH_PRE,206210,SK	: 	2.86 	-5.14 	-0.91 	-5.45 	-1.87 	4.58 	15.31 	: 
A,RI,PCH_PRE,206210,UK	: 	-2.53 	4.34 	1.13 	1.49 	: 	: 	: 	: 
A,RI,PCH_PRE,206220,AT	: 	-4.63 	-4.11 	5.08 	0.28 	-3.00 	14.88 	22.21 	: 
A,RI,PCH_PRE,206220,BE	: 	-4.82 	-0.88 	2.89 	1.92 	1.54 	12.38 	18.11 	: 
A,RI,PCH_PRE,206220,BG	: 	8.84 	-1.82 	-3.21 	5.25 	3.81 	7.59 	17.72 	: 
A,RI,PCH_PRE,206220,CY	: 	-14.36 	-0.66 	-1.59 	2.64 	3.34 	7.05 	24.96 	: 
A,RI,PCH_PRE,206220,DE	: 	-5.48 	-2.91 	5.09 	-0.64 	0.01 	10.84 	24.35 	: 
A,RI,PCH_PRE,206220,DK	: 	-3.42 	-1.87 	0.54 	1.53 	14.27 	7.75 	16.12 	: 
A,RI,PCH_PRE,206220,EE	: 	-6.95 	-4.83 	0.02 	5.24 	-2.54 	6.11 	16.16 	: 
A,RI,PCH_PRE,206220,EL	: 	-0.16 	-2.02 	-1.14 	-0.15 	1.21 	6.61 	9.71 	: 
A,RI,PCH_PRE,206220,ES	: 	-4.68 	-3.03 	0.28 	1.20 	2.08 	8.00 	19.89 	: 
A,RI,PCH_PRE,206220,EU27_2020	: 	-3.64 	-1.62 	2.91 	0.45 p	0.41 e	10.46 	18.55 	: 
A,RI,PCH_PRE,206220,EU28	: 	-3.67 	-1.14 	3.30 	0.55 p	: 	: 	: 	: 
A,RI,PCH_PRE,206220,FI	: 	-3.81 	-0.03 	3.51 	1.57 	-7.37 	11.06 	28.89 	: 
A,RI,PCH_PRE,206220,FR	: 	-4.73 	-2.18 	-0.23 	1.89 	-0.06 	9.09 	16.38 	: 
A,RI,PCH_PRE,206220,HR	: 	-0.43 	-7.85 	-0.49 	-0.76 	-1.70 	7.40 	10.00 	: 
A,RI,PCH_PRE,206220,HU	: 	-7.62 	7.25 	13.38 	-5.99 	-4.52 	15.13 	13.12 	: 
A,RI,PCH_PRE,206220,IE	: 	0.35 	-1.19 	5.78 	1.70 	-1.03 	9.47 	20.61 	: 
A,RI,PCH_PRE,206220,IT	: 	-2.20 	-2.09 	1.89 	-2.76 	1.93 	14.35 	11.35 	: 
A,RI,PCH_PRE,206220,LU	: 	-1.55 	-2.17 	3.77 	-2.95 	2.58 	6.54 	14.93 	: 
A,RI,PCH_PRE,206220,MT	: 	-2.95 	0.95 	1.75 	0.55 	-0.52 	18.64 	2.97 	: 
A,RI,PCH_PRE,206220,NL	: 	-2.91 	0.45 	4.90 	-0.67 	1.10 	10.44 	16.13 	: 
